ChrPos,Strand,Name,LocalizationMetric_Vienna_ens,StartToBPStemMetric_Vienna_ens,BPToEndStemMetric_Vienna_ens,StartProtectionMetric_Vienna_ens,EndProtectionMetric_Vienna_ens,BPProtectionMetric_Vienna_ens,HasEarlyStopFeature,ThreeprimeDistStopFeature,RPKMFeature,ZipperStemMetric_Vienna_mfe,LocalizationMetric_Vienna_mfe,StartToBPStemMetric_Vienna_mfe,BPToEndStemMetric_Vienna_mfe,StartProtectionMetric_Vienna_mfe,EndProtectionMetric_Vienna_mfe,BPProtectionMetric_Vienna_mfe,ZipperStemStartMetric_Vienna_ens,ZipperStemEndMetric_Vienna_ens,LongestStemMetric_Vienna_ens,MLDMetric_Vienna_ens,LengthFeature
"('chrXIV', 137136, 137620)",-,NM_001183108.1,41.026,11.512925464970229,11.512925464970229,0.272,0.6074285714285688,0.4788571428571429,1,1172.0,3.773661719,20.0,54.0,0,0,0.0,0.7142857142857143,0.5714285714285714,0.0,-4.668750000000002,125.146,0.2634297520661153,484
"('chrXIV', 153588, 153753)",+,NM_001183100.1,25.013,2.162823150618887,11.512925464970229,0.4561428571428557,0.0464285714285714,0.2071428571428574,0,0.0,14.49063794,20.0,25.0,0,0,0.5714285714285714,0.0,0.0,-4.6,0.0,41.827,0.3393939393939386,165
"('chrXIV', 153388, 153753)",+,NM_001183100.1,27.369,1.2173958246580767,11.512925464970229,0.4578571428571417,0.0870000000000001,0.3319999999999987,1,1120.0,14.49063794,20.0,43.0,0,0,0.8571428571428571,0.1428571428571428,0.0,0.0,0.0,83.499,0.3109589041095891,365
"('chrXIV', 159607, 159909)",-,NM_001183096.1,11.323,-0.0,11.512925464970229,0.6297142857142869,0.7021428571428554,0.4891428571428552,1,1465.0,29.8184499,-5.9,15.0,-1,0,0.4285714285714285,0.8571428571428571,0.5714285714285714,-5.913461538461538,0.0,81.027,0.293708609271523,302
"('chrXIV', 159409, 159909)",-,NM_001183096.1,14.665,0.0855578883616465,0.8989420935395421,0.8188571428571453,0.0267142857142857,0.6009999999999954,1,1273.0,29.8184499,20.0,14.0,-1,-1,0.8571428571428571,0.0,0.7142857142857143,-3.3600000000000003,0.0,138.284,0.289,500
"('chrXIV', 182181, 182384)",-,NM_001183086.1,16.848,4.710530701645918,4.3428059215206005,0.5084285714285689,0.3365714285714271,0.5292857142857136,1,799.0,175.6834976,20.0,17.0,0,0,0.8571428571428571,0.4285714285714285,0.5714285714285714,-8.908571428571427,0.0,55.897,0.4073891625615758,203
"('chrXIV', 184728, 184927)",+,NM_001183085.1,27.087,11.512925464970229,6.907755278982138,0.7135714285714271,0.105,0.5764285714285663,1,215.0,138.1406549,-7.6,24.0,0,0,0.8571428571428571,0.0,0.5714285714285714,-6.992187500000005,0.0,36.339,0.4472361809045209,199
"('chrXIV', 192728, 192818)",+,NM_001183080.1,9.999,2.079441541679836,11.512925464970229,0.9935714285714288,0.0558571428571429,0.7069999999999946,0,0.0,10.59074148,-0.8,10.0,0,0,1.0,0.0,0.7142857142857143,-0.8,0.0,20.944,0.6122222222222213,90
"('chrXIV', 194451, 194615)",+,NM_001183080.1,17.535,3.688879454113936,11.512925464970229,0.5354285714285728,0.3398571428571427,0.3428571428571434,1,1468.0,10.59074148,20.0,22.0,0,0,0.4285714285714285,0.0,0.0,-3.2,0.0,32.23,0.4341463414634138,164
"('chrXIV', 204562, 204766)",+,NM_001183076.1,9.621,11.512925464970229,11.512925464970229,0.7117142857142761,0.057,0.4430000000000018,0,0.0,69.27247681,20.0,6.0,0,0,0.7142857142857143,0.0,0.7142857142857143,-2.8857142857142857,0.0,52.981,0.4230392156862738,204
"('chrXIV', 222058, 222237)",-,NM_001183065.1,46.632,4.3428059215206005,11.512925464970229,0.306714285714286,0.0895714285714287,0.2707142857142837,1,1375.0,14.16145721,20.0,47.0,0,0,0.5714285714285714,0.0,0.2857142857142857,-6.1,0.0,38.399,0.4804469273743001,179
"('chrXIV', 287200, 287433)",+,NM_001183026.1,28.697,11.512925464970229,11.512925464970229,0.5294285714285689,0.2421428571428572,0.2177142857142842,1,169.0,16.89520982,20.0,21.0,0,0,0.2857142857142857,0.0,0.2857142857142857,-2.966666666666667,0.0,44.472,0.4433476394849767,233
"('chrXIV', 287200, 287388)",+,NM_001183026.1,11.682,2.631089159966082,11.512925464970229,0.7131428571428562,0.0695714285714285,0.5544285714285689,1,169.0,16.89520982,20.0,9.0,0,0,0.7142857142857143,0.0,0.4285714285714285,-5.068181818181818,0.0,37.027,0.4723404255319147,188
"('chrXIV', 314029, 314539)",+,NM_001183010.4,6.441,0.3024573580339353,1.2344320118106449,0.5699999999999984,0.0435714285714285,0.7317142857142833,0,0.0,12.02702825,20.0,5.0,-1,-1,0.5714285714285714,0.0,0.8571428571428571,0.0,-2.358163265306121,142.1,0.2792156862745065,510
"('chrXIV', 314282, 314539)",+,NM_001183010.4,35.427,11.512925464970229,4.199705077879926,0.8112857142857162,0.8048571428571449,0.1712857142857141,1,1309.0,12.02702825,20.0,35.0,0,0,0.8571428571428571,0.8571428571428571,0.0,0.0,-2.4875,67.245,0.3424124513618675,257
"('chrXIV', 343697, 343867)",-,NM_001182992.1,53.655,11.512925464970229,11.512925464970229,0.5672857142857157,0.1861428571428565,0.3771428571428577,1,52.0,142.2664099,20.0,58.0,0,0,0.7142857142857143,0.2857142857142857,0.4285714285714285,0.0,0.0,22.354,0.5211764705882339,170
"('chrXIV', 375678, 376180)",+,NM_001182970.1,23.708,6.214608098422191,11.512925464970229,0.1390000000000002,0.4974285714285712,0.3112857142857113,1,2291.0,75.69932876,-8.6,32.0,0,0,0.0,0.7142857142857143,0.2857142857142857,-8.599999999999996,0.0,124.041,0.3380478087649388,502
"('chrXIV', 381817, 381964)",+,NM_001182967.1,25.77,5.298317366548036,2.5510464522925447,0.4462857142857149,0.6518571428571422,0.1735714285714284,0,0.0,24.55594391,20.0,34.0,0,0,0.7142857142857143,1.0,0.0,-5.9,0.0,23.439,0.4727891156462579,147
"('chrXIV', 382959, 383272)",+,NM_001182966.4,9.875,0.0429075010112765,11.512925464970229,0.3988571428571436,0.2487142857142849,0.2562857142857122,1,377.0,3.176294519,20.0,17.0,-1,0,0.0,0.0,0.0,0.0,0.0,81.524,0.3501597444089437,313
"('chrXIV', 383049, 383272)",+,NM_001182966.4,18.848,5.115995809754082,11.512925464970229,0.768571428571426,0.181285714285714,0.281714285714286,1,377.0,3.176294519,20.0,13.0,0,0,1.0,0.0,0.0,0.0,0.0,45.651,0.4426008968609853,223
"('chrXIV', 468958, 469193)",+,NM_001182923.3,57.264,11.512925464970229,11.512925464970229,0.5077142857142847,0.4348571428571433,0.2661428571428545,1,410.0,124.8463988,-7.3,57.0,0,0,0.5714285714285714,0.5714285714285714,0.2857142857142857,-7.289772727272725,-1.5,58.413,0.3965957446808497,235
"('chrXIV', 487404, 487766)",-,NM_001182912.3,31.199,11.512925464970229,11.512925464970229,0.7298571428571419,0.354714285714286,0.4071428571428617,1,631.0,60.23484433,20.0,42.0,0,0,0.8571428571428571,0.4285714285714285,0.1428571428571428,-10.364000000000004,-0.9923076923076922,91.137,0.2928176795580087,362
"('chrXIV', 528995, 529488)",+,NM_001182893.3,18.664,6.907755278982138,11.512925464970229,0.5772857142857121,0.2540000000000009,0.1821428571428564,1,80.0,14.31004121,20.0,17.0,0,0,0.5714285714285714,0.0,0.0,-4.5,-2.700000000000002,123.91,0.3008113590263677,493
"('chrXIV', 543498, 543673)",+,NM_001182884.1,12.952,4.268697949366879,3.540459448995663,0.4067142857142876,0.1632857142857141,0.2717142857142849,1,1280.0,71.67780652,20.0,11.0,0,0,0.1428571428571428,0.0,0.1428571428571428,0.0,0.0,42.175,0.440571428571428,175
"('chrXIV', 578478, 578678)",-,NM_001182868.3,22.44,11.512925464970229,11.512925464970229,0.8177142857142847,0.3558571428571449,0.2242857142857117,1,1195.0,32.20842054,-4.6,26.0,0,0,1.0,0.1428571428571428,0.4285714285714285,-5.789999999999999,0.0,46.848,0.4135,200
"('chrXIV', 590321, 590536)",-,NM_001182862.1,20.468,3.0159349808715104,11.512925464970229,0.5772857142857112,0.846571428571427,0.725142857142859,1,2029.0,34.03945569,20.0,20.0,0,0,0.5714285714285714,1.0,0.8571428571428571,-5.5,-7.091000000000001,47.786,0.3906976744186027,215
"('chrXIV', 608785, 609259)",+,NM_001182853.3,46.804,6.214608098422191,6.907755278982138,0.2855714285714262,0.5341428571428579,0.3272857142857125,0,0.0,4.83093689,20.0,50.0,0,0,0.4285714285714285,0.7142857142857143,0.4285714285714285,0.0,-1.454901960784313,152.176,0.290928270042192,474
"('chrXIV', 608744, 609259)",+,NM_001182853.3,39.957,11.512925464970229,11.512925464970229,0.4982857142857152,0.4684285714285725,0.3305714285714267,1,169.0,4.83093689,20.0,39.0,0,0,0.5714285714285714,0.4285714285714285,0.4285714285714285,0.0,-1.7539325842696638,163.552,0.273203883495142,515
"('chrXIV', 663258, 663357)",+,NM_001183194.3,10.37,0.0151136378100481,0.6812186096946715,0.5871428571428559,0.9171428571428564,0.7841428571428584,0,0.0,212.5462455,-5.2,12.0,-1,-1,0.5714285714285714,1.0,0.8571428571428571,-4.466999999999996,0.0,20.761,0.5323232323232316,99
"('chrXIV', 729130, 729585)",-,NM_001183232.3,25.414,11.512925464970229,11.512925464970229,0.4255714285714318,0.4999999999999977,0.6624285714285659,1,676.0,108.8876547,20.0,24.0,0,0,0.4285714285714285,0.5714285714285714,0.7142857142857143,-10.7,0.0,118.904,0.3498901098901071,455
"('chrXIV', 728580, 729069)",-,NM_001183232.3,51.125,11.512925464970229,11.512925464970229,0.4868571428571439,0.6148571428571397,0.5235714285714246,0,0.0,108.8876547,20.0,53.0,0,0,0.4285714285714285,0.7142857142857143,0.5714285714285714,0.0,0.0,101.196,0.280163599182004,489
"('chrXIV', 756615, 757141)",-,NM_001183244.1,52.115,11.512925464970229,11.512925464970229,0.2250000000000002,0.3157142857142861,0.641142857142852,1,857.0,99.94909497,20.0,61.0,0,0,0.0,0.0,0.7142857142857143,0.0,-2.661538461538461,137.247,0.2878326996197681,526
"('chrXIV', 757094, 757565)",-,NM_001183244.1,8.032,0.0523464803722092,0.0050125418235442,0.8787142857142879,0.1225714285714278,0.0122857142857142,0,0.0,99.94909497,-17.6,8.0,-1,-1,0.8571428571428571,0.1428571428571428,0.0,-16.832098765432097,0.0,133.579,0.2794055201698499,471
"('chrXIV', 756615, 757145)",-,NM_001183244.1,49.452,11.512925464970229,11.512925464970229,0.315999999999999,0.3412857142857147,0.637714285714281,1,781.0,99.94909497,20.0,65.0,0,0,0.0,0.0,0.7142857142857143,-4.5,-2.825,138.051,0.2845283018867873,530
"('chrXVI', 5840, 5988)",-,NM_001184097.1,30.71,11.512925464970229,5.809142990314027,0.4248571428571439,0.4634285714285713,0.6842857142857068,0,0.0,0.0,-7.5,27.0,0,0,0.7142857142857143,0.5714285714285714,0.7142857142857143,-7.5,0.0,34.234,0.4479729729729719,148
"('chrXVI', 15052, 15183)",-,NM_001184092.1,12.425999999999998,6.214608098422191,11.512925464970229,0.6005714285714271,0.7314285714285631,0.2027142857142848,1,173.0,1.529591201,-11.0,9.0,0,0,0.7142857142857143,0.7142857142857143,0.2857142857142857,-11.0,-2.1000000000000005,27.758,0.4511450381679385,131
"('chrXVI', 101138, 101245)",+,NM_001184051.1,19.483,6.907755278982138,11.512925464970229,0.3722857142857141,0.2442857142857139,0.4291428571428567,1,79.0,383.7207818,-2.7,20.0,0,0,0.5714285714285714,0.4285714285714285,0.2857142857142857,-3.0144329896907167,0.0,26.425,0.4616822429906536,107
"('chrXVI', 101093, 101245)",+,NM_001184051.1,23.412,11.512925464970229,11.512925464970229,0.0817142857142858,0.5138571428571451,0.4302857142857152,1,79.0,383.7207818,-2.1,29.0,0,0,0.0,0.7142857142857143,0.1428571428571428,-2.6166666666666667,0.0,38.694,0.4315789473684208,152
"('chrXVI', 113745, 113965)",+,NM_001184045.1,62.649,11.512925464970229,11.512925464970229,0.3154285714285728,0.8444285714285746,0.1541428571428553,1,338.0,354.1970252,20.0,70.0,0,0,0.0,0.8571428571428571,0.1428571428571428,-10.900000000000004,-3.899999999999999,58.325,0.35181818181818,220
"('chrXVI', 113722, 113965)",+,NM_001184045.1,61.089,11.512925464970229,11.512925464970229,0.6924285714285686,0.8445714285714315,0.1569999999999981,0,0.0,354.1970252,20.0,63.0,0,0,0.8571428571428571,0.8571428571428571,0.1428571428571428,0.0,-3.899999999999999,58.231,0.3740740740740733,243
"('chrXVI', 113666, 113965)",+,NM_001184045.1,61.599,11.512925464970229,11.512925464970229,0.5419999999999995,0.7628571428571437,0.1567142857142839,1,343.0,354.1970252,20.0,80.0,0,0,0.0,0.8571428571428571,0.1428571428571428,0.0,-3.9,61.323,0.3367892976588608,299
"('chrXVI', 123591, 124080)",+,NM_001184040.1,41.694,5.809142990314027,11.512925464970229,0.80342857142857,0.4592857142857132,0.3920000000000009,0,0.0,201.5230905,20.0,44.0,0,0,0.8571428571428571,0.5714285714285714,0.4285714285714285,0.0,-1.376923076923077,146.031,0.2697341513292407,489
"('chrXVI', 133392, 133616)",+,NM_001184035.1,32.032,11.512925464970229,6.907755278982138,0.8314285714285754,0.5494285714285679,0.5501428571428526,1,1693.0,178.2205375,20.0,28.0,0,0,0.8571428571428571,0.5714285714285714,0.5714285714285714,-4.8,-1.1,39.562,0.365624999999999,224
"('chrXVI', 133471, 133616)",+,NM_001184035.1,38.863,11.512925464970229,11.512925464970229,0.2139999999999979,0.6435714285714247,0.5585714285714231,1,1727.0,178.2205375,20.0,44.0,0,0,0.1428571428571428,0.5714285714285714,0.5714285714285714,0.0,-1.1,28.46,0.4503448275862062,145
"('chrXVI', 133443, 133616)",+,NM_001184035.1,35.667,11.512925464970229,6.907755278982138,0.4471428571428567,0.5809999999999971,0.556428571428566,1,1693.0,178.2205375,20.0,31.0,0,0,0.2857142857142857,0.5714285714285714,0.5714285714285714,-3.1,-1.1466666666666667,27.979,0.3872832369942192,173
"('chrXVI', 258219, 258732)",-,NM_001183969.1,37.052,5.298317366548036,0.8940401229393353,0.0717142857142858,0.6895714285714226,0.5597142857142858,0,0.0,20.58124327,-3.8,21.0,0,-1,0.0,0.7142857142857143,0.7142857142857143,-5.039999999999998,-1.475555555555555,140.066,0.3368421052631571,513
"('chrXVI', 294678, 294924)",-,NM_001183951.1,14.4,6.907755278982138,2.2926347621408776,0.7112857142857048,0.051,0.3218571428571418,1,1860.0,40.14421495,20.0,15.0,0,0,0.7142857142857143,0.0,0.4285714285714285,-4.054545454545455,0.0,51.522,0.4268292682926828,246
"('chrXVI', 416796, 416940)",+,NM_001183888.1,18.142,2.8473122684357177,11.512925464970229,0.3115714285714305,0.5135714285714273,0.3764285714285706,0,0.0,24.12928016,20.0,21.0,0,0,0.1428571428571428,0.5714285714285714,0.4285714285714285,0.0,0.0,28.428,0.4861111111111109,144
"('chrXVI', 439517, 439743)",-,NM_001305015.2,23.93,11.512925464970229,5.298317366548036,0.3911428571428606,0.4177142857142849,0.3587142857142824,0,0.0,,20.0,24.0,0,0,0.1428571428571428,0.5714285714285714,0.2857142857142857,0.0,-0.8999999999999996,51.63,0.408849557522122,226
"('chrXVI', 437412, 437751)",-,NM_001305015.2,22.074,5.521460917862246,11.512925464970229,0.3575714285714284,0.6924285714285702,0.0672857142857144,0,1756.0,,20.0,17.0,0,0,0.4285714285714285,0.8571428571428571,0.0,-2.7000000000000006,0.0,69.109,0.3333333333333309,339
"('chrXVI', 485198, 485361)",+,NM_001183850.1,31.771,11.512925464970229,3.649658740960655,0.8212857142857161,0.5264285714285724,0.3868571428571409,1,281.0,9.862240182,-7.9,43.0,0,0,0.8571428571428571,0.7142857142857143,0.2857142857142857,-7.723188405797094,0.0,29.499,0.4570552147239252,163
"('chrXVI', 570726, 571085)",-,NM_001184104.1,16.386,11.512925464970229,11.512925464970229,0.5104285714285711,0.0651428571428573,0.4071428571428571,1,1384.0,0.619830352,20.0,14.0,0,0,0.8571428571428571,0.0,0.4285714285714285,-5.583333333333333,0.0,92.659,0.2988857938718656,359
"('chrXVI', 574068, 574525)",+,NM_001184105.1,16.093,2.7968814148088263,3.611918412977808,0.5090000000000012,0.0377142857142856,0.6169999999999941,1,557.0,28.82443815,20.0,14.0,0,0,0.7142857142857143,0.0,0.5714285714285714,0.0,0.0,110.93,0.3971553610503257,457
"('chrXVI', 574005, 574525)",+,NM_001184105.1,26.525,6.907755278982138,2.995732273553992,0.4057142857142854,0.1731428571428568,0.6874285714285664,1,557.0,28.82443815,20.0,40.0,0,0,0.4285714285714285,0.4285714285714285,1.0,0.0,0.0,108.446,0.3728846153846111,520
"('chrXVI', 574083, 574525)",+,NM_001184105.1,38.37300000000001,11.512925464970229,2.5010360317178844,0.100857142857143,0.3710000000000003,0.8324285714285653,1,557.0,28.82443815,20.0,43.0,0,0,0.0,0.4285714285714285,1.0,-2.6,0.0,73.758,0.4180995475113113,442
"('chrXVI', 612380, 612540)",+,NM_001184121.1,30.602,11.512925464970229,6.907755278982138,0.0504285714285714,0.7028571428571345,0.1809999999999993,1,149.0,120.1071871,20.0,34.0,0,0,0.0,0.7142857142857143,0.0,-5.621428571428572,0.0,44.456,0.355,160
"('chrXVI', 617485, 617929)",+,NM_001184123.1,31.833,11.512925464970229,1.9589953886039688,0.6598571428571417,0.1292857142857146,0.0904285714285714,0,0.0,11.12485502,20.0,9.0,0,-1,0.4285714285714285,0.0,0.1428571428571428,0.0,-1.8,85.323,0.3497747747747744,444
"('chrXVI', 616478, 616678)",+,NM_001184123.1,24.084,11.512925464970229,11.512925464970229,0.0482857142857142,0.0497142857142857,0.9520000000000012,1,2323.0,11.12485502,20.0,25.0,0,0,0.0,0.0,1.0,0.0,0.0,58.044,0.342499999999998,200
"('chrXVI', 616595, 616678)",+,NM_001184123.1,5.034,0.0040080213975388,0.1779312084926617,0.627714285714281,0.0112857142857142,0.9808571428571436,1,2323.0,11.12485502,20.0,5.0,-1,-1,0.7142857142857143,0.0,1.0,-1.4,0.0,22.282,0.540963855421686,83
"('chrXVI', 642623, 642991)",+,NM_001184132.2,21.089,5.115995809754082,0.0030045090202987,0.2777142857142854,0.7068571428571334,0.2805714285714259,1,274.0,809.8868322,-8.1,20.0,0,-1,0.1428571428571428,0.7142857142857143,0.2857142857142857,-8.713636363636368,0.0,96.4,0.2945652173913016,368
"('chrXVI', 676067, 676340)",-,NM_001184158.1,32.081,11.512925464970229,6.214608098422191,0.4954285714285682,0.6204285714285676,0.3552857142857141,0,0.0,8.200790967,20.0,28.0,0,0,0.5714285714285714,0.7142857142857143,0.4285714285714285,0.0,0.0,76.124,0.3465201465201458,273
"('chrXVI', 712427, 712602)",-,NM_001184185.1,25.0,6.907755278982138,11.512925464970229,0.7562857142857171,0.4644285714285688,0.7415714285714231,1,986.0,128.1913889,20.0,21.0,0,0,1.0,0.2857142857142857,0.7142857142857143,-6.3,-1.6700000000000004,36.511,0.425142857142857,175
"('chrXVI', 712427, 712763)",-,NM_001184185.1,18.323,4.710530701645918,11.512925464970229,0.6960000000000014,0.5874285714285702,0.8241428571428558,0,0.0,128.1913889,20.0,18.0,0,0,0.4285714285714285,0.7142857142857143,1.0,-4.1,-1.8000000000000005,79.945,0.3053571428571417,336
"('chrXVI', 727320, 727422)",+,NM_001184194.2,20.787,11.512925464970229,2.079441541679836,0.4075714285714303,0.0815714285714286,0.3092857142857133,0,0.0,38.84088678,-5.9,21.0,0,0,0.4285714285714285,0.0,0.4285714285714285,-5.8690721649484425,-1.3,16.348,0.5078431372549016,102
"('chrXVI', 726968, 727422)",+,NM_001184194.2,28.958,3.816712825623821,1.8140050781753747,0.4102857142857145,0.2421428571428555,0.6372857142857135,1,1187.0,38.84088678,20.0,24.0,0,0,0.8571428571428571,0.0,0.5714285714285714,0.0,-1.3,112.737,0.3519823788546244,454
"('chrXVI', 743558, 743711)",+,NM_001184205.1,21.152,6.214608098422191,11.512925464970229,0.6355714285714305,0.3471428571428581,0.3358571428571443,0,0.0,177.6466465,20.0,9.0,0,0,1.0,0.0,0.1428571428571428,-3.4000000000000004,0.0,34.941,0.4346405228758169,153
"('chrXVI', 760187, 760724)",+,NM_001184214.1,43.76,11.512925464970229,11.512925464970229,0.4482857142857176,0.0558571428571429,0.3291428571428562,0,0.0,13.78838629,20.0,43.0,0,0,0.4285714285714285,0.0,0.2857142857142857,0.0,-4.2,149.754,0.3147113594040931,537
"('chrXVI', 822971, 823413)",+,NM_001184242.1,16.378,11.512925464970229,0.5533852381847867,0.5884285714285682,0.5071428571428576,0.5425714285714318,1,908.0,525.047043,20.0,17.0,0,-1,0.5714285714285714,0.7142857142857143,0.4285714285714285,0.0,0.0,111.626,0.3545248868778237,442
"('chrXVI', 858762, 859122)",+,NM_001184256.1,20.202,11.512925464970229,11.512925464970229,0.3741428571428562,0.419285714285716,0.6091428571428537,0,0.0,279.6975886,20.0,19.0,0,0,0.2857142857142857,0.4285714285714285,0.7142857142857143,0.0,0.0,97.517,0.293888888888886,360
"('chrXVI', 862156, 862651)",+,NM_001184257.1,70.583,4.8283137373023015,3.729701448634192,0.5012857142857171,0.5181428571428546,0.2325714285714268,0,0.0,39.36640185,20.0,68.0,0,0,0.7142857142857143,0.5714285714285714,0.2857142857142857,0.0,-9.347058823529403,136.634,0.2909090909090867,495
"('chrXVI', 934452, 934973)",+,NM_001184295.1,27.92,11.512925464970229,6.907755278982138,0.1315714285714288,0.3158571428571433,0.514571428571424,1,667.0,66.23184053,-10.5,31.0,0,0,0.0,0.5714285714285714,0.5714285714285714,-10.429032258064517,-5.900000000000001,131.694,0.3364683301343547,521
"('chrXVI', 943050, 943198)",+,NM_001184299.1,30.781,11.512925464970229,5.809142990314027,0.4221428571428589,0.5154285714285687,0.6769999999999932,0,0.0,2.275505492,20.0,26.0,0,0,0.7142857142857143,0.5714285714285714,0.7142857142857143,-7.542857142857143,0.0,36.025,0.3817567567567564,148
"('chrVIII', 41397, 41717)",+,NM_001179110.1,44.24800000000001,11.512925464970229,11.512925464970229,0.7142857142857102,0.2058571428571416,0.4859999999999969,1,3967.0,40.00806941,20.0,40.0,0,0,0.8571428571428571,0.1428571428571428,0.5714285714285714,0.0,-3.3600000000000008,72.773,0.365,320
"('chrVIII', 42609, 42805)",+,NM_001179110.1,33.104,6.907755278982138,3.863232841258714,0.1205714285714288,0.4968571428571451,0.42414285714286,1,2870.0,40.00806941,20.0,37.0,0,0,0.0,0.7142857142857143,0.4285714285714285,-2.7,0.0,50.392,0.4178571428571411,196
"('chrVIII', 49398, 49833)",+,NM_001179108.1,3.1460000000000004,0.0544561857960588,11.512925464970229,0.8051428571428598,0.0778571428571429,0.747,0,0.0,13.71293874,20.0,1.0,-1,0,0.8571428571428571,0.0,0.8571428571428571,-6.5,-0.4,74.81,0.385977011494252,435
"('chrVIII', 88908, 89134)",+,NM_001184404.2,24.093000000000004,11.512925464970229,4.8283137373023015,0.4040000000000029,0.4252857142857134,0.359571428571426,0,3942.0,,20.0,24.0,0,0,0.1428571428571428,0.5714285714285714,0.2857142857142857,0.0,-0.8999999999999994,51.748,0.4075221238938041,226
"('chrVIII', 90899, 91238)",+,NM_001184404.2,21.632,6.214608098422191,11.512925464970229,0.3579999999999999,0.6914285714285703,0.0701428571428572,0,3829.0,,20.0,17.0,0,0,0.4285714285714285,0.8571428571428571,0.0,-2.7,0.0,69.656,0.309439528023597,339
"('chrVIII', 136890, 137268)",-,NM_001179146.1,17.952,11.512925464970229,11.512925464970229,0.4349999999999992,0.7585714285714318,0.6884285714285714,0,1071.0,33.16231832,20.0,13.0,0,0,0.5714285714285714,0.8571428571428571,0.8571428571428571,-1.3999999999999997,-1.1,92.937,0.3201058201058197,378
"('chrVIII', 163254, 163471)",-,NM_001179157.1,18.377,4.268697949366879,11.512925464970229,0.3454285714285698,0.2644285714285717,0.4025714285714282,1,1397.0,201.8600588,20.0,26.0,0,0,0.2857142857142857,0.8571428571428571,0.5714285714285714,0.0,0.0,51.96,0.4087557603686627,217
"('chrVIII', 163254, 163746)",-,NM_001179157.1,14.541,11.512925464970229,11.512925464970229,0.6324285714285725,0.0642857142857143,0.0469999999999999,0,0.0,201.8600588,20.0,19.0,0,0,0.4285714285714285,0.0,0.0,0.0,0.0,143.541,0.2491869918699151,492
"('chrVIII', 171722, 172195)",-,NM_001179161.1,15.35,3.218875824868201,11.512925464970229,0.5127142857142898,0.3644285714285693,0.667428571428567,1,919.0,22.83206189,20.0,7.0,0,0,0.7142857142857143,0.0,0.7142857142857143,-2.8,0.0,134.364,0.235306553911203,473
"('chrVIII', 186451, 186633)",-,NM_001179169.1,47.589,6.907755278982138,11.512925464970229,0.1539999999999998,0.5204285714285687,0.1659999999999982,1,1537.0,183.3292367,20.0,54.0,0,0,0.0,0.5714285714285714,0.1428571428571428,-6.900000000000001,-0.7000000000000001,42.804,0.4741758241758228,182
"('chrVIII', 224258, 224676)",-,NM_001179193.1,28.804,3.611918412977808,6.214608098422191,0.4034285714285719,0.5291428571428549,0.5427142857142845,1,188.0,102.5089694,20.0,42.0,0,0,0.0,0.5714285714285714,0.7142857142857143,0.0,0.0,85.066,0.2827751196172229,418
"('chrVIII', 224541, 224676)",-,NM_001179193.1,25.341,6.907755278982138,1.3432348716594436,0.0907142857142856,0.4259999999999982,0.6242857142857123,0,0.0,102.5089694,-13.1,26.0,0,0,0.0,0.2857142857142857,1.0,-13.971578947368425,-1.8,30.039,0.4651851851851842,135
"('chrVIII', 248980, 249383)",-,NM_001179205.1,59.038,11.512925464970229,11.512925464970229,0.0567142857142857,0.4035714285714303,0.1849999999999995,1,506.0,12.38807357,20.0,62.0,0,0,0.0,0.4285714285714285,0.0,0.0,0.0,111.512,0.3806451612903208,403
"('chrVIII', 314939, 315099)",-,NM_001179231.1,22.671,11.512925464970229,11.512925464970229,0.4905714285714258,0.4779999999999984,0.6945714285714223,0,773.0,20.29517776,20.0,27.0,0,0,0.2857142857142857,0.5714285714285714,0.7142857142857143,0.0,0.0,38.353,0.426875,160
"('chrVIII', 326095, 326384)",+,NM_001179236.1,26.718000000000004,5.809142990314027,6.214608098422191,0.2959999999999988,0.2934285714285697,0.444857142857142,1,236.0,37.78606398,20.0,27.0,0,0,0.1428571428571428,0.2857142857142857,0.5714285714285714,-11.6,0.0,63.037,0.3235294117647033,289
"('chrVIII', 399740, 399928)",-,NM_001179282.1,36.384,2.8473122684357177,11.512925464970229,0.5268571428571394,0.7864285714285739,0.5874285714285697,1,469.0,32.15663807,20.0,51.0,0,0,0.5714285714285714,0.8571428571428571,0.4285714285714285,-1.9,0.0,38.231,0.4058510638297868,188
"('chrVIII', 442466, 442968)",+,NM_001179300.1,19.772,1.987774353154012,2.5010360317178844,0.5327142857142851,0.1547142857142858,0.5775714285714265,1,500.0,87.14102631,20.0,14.0,0,0,0.5714285714285714,0.0,0.7142857142857143,0.0,-0.6,132.161,0.2567729083665314,502
"('chrVIII', 454404, 454878)",+,NM_001179307.3,36.506,6.907755278982138,11.512925464970229,0.7004285714285629,0.8005714285714307,0.1398571428571433,0,0.0,9.900091037,20.0,37.0,0,0,0.7142857142857143,0.8571428571428571,0.0,0.0,0.0,106.796,0.3497890295358648,474
"('chrVIII', 460852, 461382)",+,NM_001179309.3,40.005,6.907755278982138,11.512925464970229,0.4951428571428601,0.4745714285714315,0.4254285714285729,1,127.0,13.62635255,20.0,43.0,0,0,0.4285714285714285,0.7142857142857143,0.7142857142857143,0.0,-1.8375000000000004,130.306,0.295094339622637,530
